time,icao,operation,airport,registration,flight,ac_type,ac_size,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,latitude,longitude,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
1/1/2025 2:59,06a2c6,takeoff,WMKK,A7-BEW,QTR78R,B77W,big,,https://globe.adsbexchange.com/?icao=06a2c6&zoom=13.5&showTrace=2025-01-01&timestamp=1735700376,,adsb_icao,A5,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:04,7503b3,takeoff,WMKP,9M-AJI,AXM6119,A320,medium,,https://globe.adsbexchange.com/?icao=7503b3&zoom=13.5&showTrace=2025-01-01&timestamp=1735700640,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 3:09,880444,landing,WMKJ,HS-ABD,,A320,medium,,https://globe.adsbexchange.com/?icao=880444&zoom=13.5&showTrace=2025-01-01&timestamp=1735700957,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 3:12,76aa6f,landing,WMKP,9V-JSO,,A320,medium,,https://globe.adsbexchange.com/?icao=76aa6f&zoom=13.5&showTrace=2025-01-01&timestamp=1735701127,,adsb_icao,A0,,,Airbus A320-232,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 3:19,750457,landing,WMKJ,9M-AGM,AXM1491,A320,medium,,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2025-01-01&timestamp=1735701599,5643,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 3:20,8a04ce,takeoff,WMKK,PK-LBS,MXD316,B738,medium,,https://globe.adsbexchange.com/?icao=8a04ce&zoom=13.5&showTrace=2025-01-01&timestamp=1735701652,2131,adsb_icao,A0,,,Boeing 737-8GP,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:22,750319,takeoff,WMKK,9M-MLS,MAS2520,B738,medium,,https://globe.adsbexchange.com/?icao=750319&zoom=13.5&showTrace=2025-01-01&timestamp=1735701778,2114,adsb_icao,A0,,,Boeing 737-8H6,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:27,8a07c9,takeoff,WMKJ,PK-AZP,AWQ393,A320,medium,,https://globe.adsbexchange.com/?icao=8a07c9&zoom=13.5&showTrace=2025-01-01&timestamp=1735702053,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 3:29,76b44f,landing,WMKP,9V-MBO,SIA134,B38M,medium,4,https://globe.adsbexchange.com/?icao=76b44f&zoom=13.5&showTrace=2025-01-01&timestamp=1735702165,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 3:34,750404,takeoff,WMKK,9M-LCF,MXD502,B738,medium,,https://globe.adsbexchange.com/?icao=750404&zoom=13.5&showTrace=2025-01-01&timestamp=1735702463,,adsb_icao,A0,,,Boeing 737NG 8GP/W,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:36,750111,landing,WMKP,9M-AJS,AXM6142,A320,medium,,https://globe.adsbexchange.com/?icao=750111&zoom=13.5&showTrace=2025-01-01&timestamp=1735702605,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 3:38,750238,takeoff,WMSA,9M-MLI,FFM2872,B738,medium,,https://globe.adsbexchange.com/?icao=750238&zoom=13.5&showTrace=2025-01-01&timestamp=1735702705,365,adsb_icao,A0,,,Boeing 737-8FZ,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130583,101.549333,AS,MY,MY-10,,yes,SZB,90
1/1/2025 3:40,7503db,takeoff,WMKJ,9M-LNV,MXD530,B738,medium,,https://globe.adsbexchange.com/?icao=7503db&zoom=13.5&showTrace=2025-01-01&timestamp=1735702814,112,adsb_icao,A0,,,Boeing 737-8GP,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 3:42,899135,takeoff,WMKP,B-16789,,B77L,big,,https://globe.adsbexchange.com/?icao=899135&zoom=13.5&showTrace=2025-01-01&timestamp=1735702961,2147,adsb_icao,A5,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 3:48,880444,takeoff,WMKJ,HS-ABD,AIQ513,A320,medium,,https://globe.adsbexchange.com/?icao=880444&zoom=13.5&showTrace=2025-01-01&timestamp=1735703331,2257,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 3:52,7583a7,takeoff,WMKK,RP-C9918,PAL526,A321,medium,,https://globe.adsbexchange.com/?icao=7583a7&zoom=13.5&showTrace=2025-01-01&timestamp=1735703558,2174,adsb_icao,A3,,,Airbus A321-231,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:55,76d255,takeoff,WMKK,9V-TRU,TGW453,A320,medium,,https://globe.adsbexchange.com/?icao=76d255&zoom=13.5&showTrace=2025-01-01&timestamp=1735703727,2146,adsb_icao,A0,,,Airbus A320-232,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 3:59,750581,takeoff,WMSA,9M-LDT,MXD1164,B738,medium,,https://globe.adsbexchange.com/?icao=750581&zoom=13.5&showTrace=2025-01-01&timestamp=1735703971,356,adsb_icao,A3,,BOEING,737-800,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130583,101.549333,AS,MY,MY-10,,yes,SZB,90
1/1/2025 4:02,750457,takeoff,WMKJ,9M-AGM,AXM6414,A320,medium,34,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2025-01-01&timestamp=1735704120,346,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 4:02,750550,takeoff,WMKK,9M-MVF,MAS1438,B38M,medium,,https://globe.adsbexchange.com/?icao=750550&zoom=13.5&showTrace=2025-01-01&timestamp=1735704133,351,adsb_icao,A3,,BOEING,737 MAX 8,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 4:05,750480,landing,WBKK,9M-RAC,AXM5135,A320,medium,2,https://globe.adsbexchange.com/?icao=750480&zoom=13.5&showTrace=2025-01-01&timestamp=1735704336,2176,other,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 4:06,75056c,takeoff,WMKK,9M-LDG,MXD571,B738,medium,,https://globe.adsbexchange.com/?icao=75056c&zoom=13.5&showTrace=2025-01-01&timestamp=1735704377,,adsb_icao,A0,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 4:06,7504aa,landing,WMKP,9M-RAO,,A320,medium,4,https://globe.adsbexchange.com/?icao=7504aa&zoom=13.5&showTrace=2025-01-01&timestamp=1735704397,431,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:11,750202,takeoff,WMKK,9M-MXB,MAS603,B738,medium,,https://globe.adsbexchange.com/?icao=750202&zoom=13.5&showTrace=2025-01-01&timestamp=1735704662,,adsb_icao,A0,,,Boeing 737-8H6,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 4:11,750238,landing,WMKP,9M-MLI,,B738,medium,4,https://globe.adsbexchange.com/?icao=750238&zoom=13.5&showTrace=2025-01-01&timestamp=1735704702,,adsb_icao,A0,,,Boeing 737-8FZ,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:14,76aa6f,takeoff,WMKP,9V-JSO,JSA672,A320,medium,,https://globe.adsbexchange.com/?icao=76aa6f&zoom=13.5&showTrace=2025-01-01&timestamp=1735704866,,adsb_icao,A0,,,Airbus A320-232,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:16,750148,landing,WMKJ,9M-AFV,AXM6037,A320,medium,,https://globe.adsbexchange.com/?icao=750148&zoom=13.5&showTrace=2025-01-01&timestamp=1735704973,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 4:16,750111,takeoff,WMKP,9M-AJS,AXM1502,A320,medium,4,https://globe.adsbexchange.com/?icao=750111&zoom=13.5&showTrace=2025-01-01&timestamp=1735704985,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:20,750204,landing,WBKK,9M-MXD,,B738,medium,2,https://globe.adsbexchange.com/?icao=750204&zoom=13.5&showTrace=2025-01-01&timestamp=1735705201,2113,other,A0,,,Boeing 737-8H6,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 4:34,750581,landing,WMKP,9M-LDT,,B738,medium,4,https://globe.adsbexchange.com/?icao=750581&zoom=13.5&showTrace=2025-01-01&timestamp=1735706076,,adsb_icao,A3,,BOEING,737-800,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:42,7501fd,landing,WBKK,9M-AHZ,,A320,medium,2,https://globe.adsbexchange.com/?icao=7501fd&zoom=13.5&showTrace=2025-01-01&timestamp=1735706546,2174,other,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 4:42,76b44f,takeoff,WMKP,9V-MBO,SIA133,B38M,medium,,https://globe.adsbexchange.com/?icao=76b44f&zoom=13.5&showTrace=2025-01-01&timestamp=1735706558,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:43,75041d,takeoff,WMKK,9M-LCP,MXD540,B738,medium,,https://globe.adsbexchange.com/?icao=75041d&zoom=13.5&showTrace=2025-01-01&timestamp=1735706590,,adsb_icao,A0,,,Boeing 737NG 800/W,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 4:51,a4d49d,landing,WMKP,N410F,N410F,FA7X,small,,https://globe.adsbexchange.com/?icao=a4d49d&zoom=13.5&showTrace=2025-01-01&timestamp=1735707081,420,adsb_icao,A2,2016,DASSAULT AVIATION,FALCON 7X,TVPX AIRCRAFT SOLUTIONS INC TRUSTEE,f,f,L3J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:51,76d102,landing,WMKM,9V-THB,TGW440,E290,medium,,https://globe.adsbexchange.com/?icao=76d102&zoom=13.5&showTrace=2025-01-01&timestamp=1735707094,177,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Malacca International Airport,2.260556,102.253056,AS,MY,MY-04,,no,MKZ,35
1/1/2025 4:54,750457,landing,WMKP,9M-AGM,AXM6414,A320,medium,4,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2025-01-01&timestamp=1735707251,346,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 4:57,75027d,landing,WMKP,9M-AQD,AXM1720,A320,medium,4,https://globe.adsbexchange.com/?icao=75027d&zoom=13.5&showTrace=2025-01-01&timestamp=1735707468,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:00,750148,takeoff,WMKJ,9M-AFV,AXM9354,A320,medium,,https://globe.adsbexchange.com/?icao=750148&zoom=13.5&showTrace=2025-01-01&timestamp=1735707600,374,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 5:00,7504aa,takeoff,WMKP,9M-RAO,AXM5322,A320,medium,,https://globe.adsbexchange.com/?icao=7504aa&zoom=13.5&showTrace=2025-01-01&timestamp=1735707605,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:00,76aa78,takeoff,WMKK,9V-JSX,JSA1670,A320,medium,,https://globe.adsbexchange.com/?icao=76aa78&zoom=13.5&showTrace=2025-01-01&timestamp=1735707631,,adsb_icao,A0,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:08,75045a,landing,WMKP,9M-AGP,,A20N,medium,4,https://globe.adsbexchange.com/?icao=75045a&zoom=13.5&showTrace=2025-01-01&timestamp=1735708081,423,adsb_icao,A3,,,Airbus A320-251N,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:10,8a082c,takeoff,WMKP,PK-LSI,LNI139,B739,medium,,https://globe.adsbexchange.com/?icao=8a082c&zoom=13.5&showTrace=2025-01-01&timestamp=1735708242,,adsb_icao,A0,,,Boeing 737-9GP,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:16,899037,takeoff,WMKK,B-16732,EVA218,B77W,big,,https://globe.adsbexchange.com/?icao=899037&zoom=13.5&showTrace=2025-01-01&timestamp=1735708609,2172,adsb_icao,A5,,,Boeing 777-300,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:26,750220,takeoff,WMKK,9M-MXV,MAS1426,B738,medium,,https://globe.adsbexchange.com/?icao=750220&zoom=13.5&showTrace=2025-01-01&timestamp=1735709188,366,adsb_icao,A0,,,Boeing 737-8H6,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:28,7.50E+07,landing,WMKJ,9M-AHE,AXM5031,A320,medium,,https://globe.adsbexchange.com/?icao=7500e4&zoom=13.5&showTrace=2025-01-01&timestamp=1735709322,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 5:32,880852,landing,WMKP,HS-BBR,AIQ323,A320,medium,4,https://globe.adsbexchange.com/?icao=880852&zoom=13.5&showTrace=2025-01-01&timestamp=1735709578,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:37,75033d,landing,WMKP,9M-AJD,AXM9158,A320,medium,4,https://globe.adsbexchange.com/?icao=75033d&zoom=13.5&showTrace=2025-01-01&timestamp=1735709820,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:40,75027d,takeoff,WMKP,9M-AQD,AXM6125,A320,medium,4,https://globe.adsbexchange.com/?icao=75027d&zoom=13.5&showTrace=2025-01-01&timestamp=1735710014,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:43,76d102,takeoff,WMKM,9V-THB,TGW441,E290,medium,,https://globe.adsbexchange.com/?icao=76d102&zoom=13.5&showTrace=2025-01-01&timestamp=1735710200,2136,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Malacca International Airport,2.260556,102.253056,AS,MY,MY-04,,no,MKZ,35
1/1/2025 5:43,75057b,landing,WMKP,9M-WWA,KXP1811,B738,medium,4,https://globe.adsbexchange.com/?icao=75057b&zoom=13.5&showTrace=2025-01-01&timestamp=1735710226,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:46,7504d0,landing,WMKJ,9M-RAU,AXM6083,A320,medium,,https://globe.adsbexchange.com/?icao=7504d0&zoom=13.5&showTrace=2025-01-01&timestamp=1735710395,333,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 5:47,7502ad,landing,WMKP,9M-AQN,AXM1572,A320,medium,4,https://globe.adsbexchange.com/?icao=7502ad&zoom=13.5&showTrace=2025-01-01&timestamp=1735710422,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:47,7502b0,landing,WBKK,9M-MLP,,B738,medium,2,https://globe.adsbexchange.com/?icao=7502b0&zoom=13.5&showTrace=2025-01-01&timestamp=1735710472,2167,other,A0,,,Boeing 737-8H6,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 5:49,a4d49d,takeoff,WMKP,N410F,N410F,FA7X,small,,https://globe.adsbexchange.com/?icao=a4d49d&zoom=13.5&showTrace=2025-01-01&timestamp=1735710548,5107,adsb_icao,A2,2016,DASSAULT AVIATION,FALCON 7X,TVPX AIRCRAFT SOLUTIONS INC TRUSTEE,f,f,L3J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:50,780a4b,takeoff,WMKK,B-LAZ,CPA722,A333,big,,https://globe.adsbexchange.com/?icao=780a4b&zoom=13.5&showTrace=2025-01-01&timestamp=1735710606,2147,adsb_icao,A5,,,Airbus A330-343X,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:52,750457,takeoff,WMKP,9M-AGM,AXM6415,A320,medium,4,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2025-01-01&timestamp=1735710752,5106,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:53,750410,landing,WBKK,9M-NEO,,A20N,medium,2,https://globe.adsbexchange.com/?icao=750410&zoom=13.5&showTrace=2025-01-01&timestamp=1735710833,2277,other,A3,,,Airbus A320-251N,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 5:55,8881a7,takeoff,WMKK,VN-A522,VJC826,A321,medium,,https://globe.adsbexchange.com/?icao=8881a7&zoom=13.5&showTrace=2025-01-01&timestamp=1735710929,2146,adsb_icao,A3,,,Airbus A321-211,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:56,75045a,takeoff,WMKP,9M-AGP,AXM5432,A20N,medium,,https://globe.adsbexchange.com/?icao=75045a&zoom=13.5&showTrace=2025-01-01&timestamp=1735710981,2652,adsb_icao,A3,,,Airbus A320-251N,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 5:57,8a080d,takeoff,WMKK,PK-LZM,MXD2104,B738,medium,,https://globe.adsbexchange.com/?icao=8a080d&zoom=13.5&showTrace=2025-01-01&timestamp=1735711053,323,adsb_icao,A0,,,Boeing 737-800,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 5:59,750581,takeoff,WMKP,9M-LDT,MXD2101,B738,medium,4,https://globe.adsbexchange.com/?icao=750581&zoom=13.5&showTrace=2025-01-01&timestamp=1735711142,2654,adsb_icao,A3,,BOEING,737-800,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:02,7817d8,takeoff,WMKK,B-30C0,CSN350,A359,big,,https://globe.adsbexchange.com/?icao=7817d8&zoom=13.5&showTrace=2025-01-01&timestamp=1735711320,,adsb_icao,A5,,,Airbus A350-941,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 6:04,780e4a,takeoff,WMKK,B-6490,CXA8688,B738,medium,,https://globe.adsbexchange.com/?icao=780e4a&zoom=13.5&showTrace=2025-01-01&timestamp=1735711496,2121,adsb_icao,A3,,,Boeing 737-85C,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 6:05,a03f48,takeoff,WMKP,N115FE,FDX5148,B763,big,,https://globe.adsbexchange.com/?icao=a03f48&zoom=13.5&showTrace=2025-01-01&timestamp=1735711537,2656,adsb_icao,A5,2015,BOEING,767-3S2F,FEDERAL EXPRESS CORP,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:07,76d256,takeoff,WMSA,9V-TRV,TGW463,A320,medium,,https://globe.adsbexchange.com/?icao=76d256&zoom=13.5&showTrace=2025-01-01&timestamp=1735711624,2125,adsb_icao,A0,,,Airbus A320-232,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130583,101.549333,AS,MY,MY-10,,yes,SZB,90
1/1/2025 6:09,750584,landing,WMKP,9M-VAF,,A21N,medium,4,https://globe.adsbexchange.com/?icao=750584&zoom=13.5&showTrace=2025-01-01&timestamp=1735711775,355,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:16,7.50E+07,takeoff,WMKJ,9M-AHE,AXM6035,A320,medium,,https://globe.adsbexchange.com/?icao=7500e4&zoom=13.5&showTrace=2025-01-01&timestamp=1735712171,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 6:18,8990ea,landing,WMKP,B-18108,CAL731,A21N,medium,4,https://globe.adsbexchange.com/?icao=8990ea&zoom=13.5&showTrace=2025-01-01&timestamp=1735712320,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:21,880852,takeoff,WMKP,HS-BBR,AIQ324,A320,medium,,https://globe.adsbexchange.com/?icao=880852&zoom=13.5&showTrace=2025-01-01&timestamp=1735712476,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:33,75033d,takeoff,WMKP,9M-AJD,AXM9136,A320,medium,,https://globe.adsbexchange.com/?icao=75033d&zoom=13.5&showTrace=2025-01-01&timestamp=1735713237,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:35,7504d0,takeoff,WMKJ,9M-RAU,AXM5596,A320,medium,,https://globe.adsbexchange.com/?icao=7504d0&zoom=13.5&showTrace=2025-01-01&timestamp=1735713335,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 6:42,75057b,takeoff,WMKP,9M-WWA,KXP761,B738,medium,,https://globe.adsbexchange.com/?icao=75057b&zoom=13.5&showTrace=2025-01-01&timestamp=1735713746,,adsb_icao,A3,,,,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:46,7502ad,takeoff,WMKP,9M-AQN,AXM6248,A320,medium,22,https://globe.adsbexchange.com/?icao=7502ad&zoom=13.5&showTrace=2025-01-01&timestamp=1735713962,2357,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-07,,yes,PEN,11
1/1/2025 6:46,750457,landing,WMKJ,9M-AGM,AXM6415,A320,medium,,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2025-01-01&timestamp=1735714005,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
1/1/2025 6:48,750480,takeoff,WBKK,9M-RAC,AXM6497,A320,medium,2,https://globe.adsbexchange.com/?icao=750480&zoom=13.5&showTrace=2025-01-01&timestamp=1735714132,5271,other,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 6:50,75056f,takeoff,WMKK,9M-LDK,MXD2304,B738,medium,,https://globe.adsbexchange.com/?icao=75056f&zoom=13.5&showTrace=2025-01-01&timestamp=1735714204,347,adsb_icao,A0,,BOEING,737-800,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-10,,yes,KUL,69
1/1/2025 6:51,750480,landing,WBKK,9M-RAC,,A320,medium,2,https://globe.adsbexchange.com/?icao=750480&zoom=13.5&showTrace=2025-01-01&timestamp=1735714286,5271,other,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Kota Kinabalu International Airport,5.944722,116.050278,AS,MY,MY-12,,yes,BKI,10
1/1/2025 6:51,8a0832,landing,WMKJ,PK-LDM,MXD2405,B738,medium,,https://globe.adsbexchange.com/?icao=8a0832&zoom=13.5&showTrace=2025-01-01&timestamp=1735714288,,adsb_icao,A0,,,Boeing 737-8GP,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-01,,yes,JHB,135
